index,state,Year,Month,text,loc_name,likes_count
337783,AL,2021,10,WATCH: @AuburnFootball Coach Bryan Harsin again refusing to discuss his vaccination status after school announced Friday all employees must be fully vaccinated against COVID-19 by December 8th @abc3340 https://t.co/pG68zNP7il,Hoover,218
332204,AL,2021,10,"Personal news: Despite being vaccinated, I tested positive for COVID-19 today. My fever is gone but still have aches, no energy, no appetite and headache. Started showing symptoms Thursday. I’m in a 10-day quarantine but in good spirits.

Keep me entertained with your comments!",Auburn,168
337679,AL,2021,10,How one person could be so worried about another humans vaccination status is quite amazing to me https://t.co/E3w5oMeAS4,Lanett,147
337376,AL,2021,10,"Friends, in your charity, please offer a prayer for the repose of the soul of Maria and for consolation for her family. Maria died today from #COVID19. She was 49 years old. She left behind her husband and a young son. I anointed and gave Apostolic pardon to Maria two weeks ago.",Birmingham,75
329041,AL,2021,10,Gifted myself [&amp; my 24-week unborn child] a COVID-19 booster &amp; Flu vaccine today for my birthday! 🎉🤰🥰 https://t.co/qBeheTxobx,Birmingham,53
356170,AL,2021,11,"Since the beginning of the COVID-19 shutdowns, which college programs have had their football &amp; men’s basketball teams in all five final (or current) AP top 25 polls?

BYU

That’s it… that’s the list

Pretty amazing job done by Holmoe, Sitake, Pope &amp; staff, eh?

#GoCougs https://t.co/ZnNFBOmf5b",Birmingham,82
345575,AL,2021,11,"@pdubdev And yet here I am.  Un-Covid19-vaccinated.  Never had it, never will and no one in my daily circle of family/friends have had it neither.  Don't give into their fearmongering.  #LiveFree",Alabaster,73
360237,AL,2021,11,Ironically a Covid-19 vaccine commercial ran on the broadcast on the break after the end of the game.,Northport,53
349319,AL,2021,11,My sorority’s Centennial Celebration 🥲😭 https://t.co/bGZxxg46Fp,Huntsville,36
349686,AL,2021,11,"The room was filled with principals, mentees, a mentor @PrinVanPhillips &amp; friends from all over, representing their districts with the goal of learning to love students more during difficult times. #greatfull Truly an honor to serve. Thank you @Othell for the opportunity. https://t.co/lCeetyM3XA",Cahaba Heights,30
382955,AL,2021,12,aye man 🤣😁😁😁 https://t.co/dZkdaE2FIv,Mobile,377
382927,AL,2021,12,We got time right 😂👀 https://t.co/oheC4Y2OHE,Hueytown,315
372163,AL,2021,12,"Yup. UAB reversed it, too. I’m so disappointed. If you don’t trust science and care about infection prevention then you don’t belong in medicine. A big let down from both my current and former employees. 😞 https://t.co/GpqhAsVn8D",Birmingham,162
383653,AL,2021,12,"These old folks beating Covid with mild or no symptoms because they are vaccinated.

You gotta be an absolute shit-for-brains to not be vaccinated at this point. https://t.co/PiTw3f0lYZ",Northport,81
390705,AL,2021,12,"As always, @TheCrimsonWhite doing some of the best college journalism in the country. https://t.co/Frje8CXRsu",Tuscaloosa,37
396679,AL,2022,1,"AL Democrats keep standing for issues that matter: 
- Workers rights from warehouses to coal mines 
- Legalizing weed
- Fillibuster reform for Voting Rights
- Ending the COVID-19 pandemic
- Demanding serious prison reform
- Standing strong for abortion rights",Tuscaloosa,70
399263,AL,2022,1,"In the NAME of Jesus, I pray for an end to the coronavirus pandemic. Lord, have mercy! 🙏",Birmingham,36
396269,AL,2022,1,This is my prayer for the new year — for an end to this coronavirus pandemic. So many lives have been affected by this virus. May the Lord help us with this. Happy New Year! 🙏,Birmingham,28
402238,AL,2022,1,"Sup baby, close the country??? @JoeBiden https://t.co/OVNXcGwmEy",Auburn,18
396539,AL,2022,1,I wonder are we gonna ban travel from Israel? https://t.co/vsRJMWvr89,Selma,15
423303,AL,2022,2,great news for people with glasses that fog up https://t.co/ezqkvAYp8m,Tuscaloosa,79
423942,AL,2022,2,"📰✨Personal News💞‼️

After nearly half a decade with @splcenter, yesterday was my last day employed at the Center. 

On Tuesday, I start as the press secretary for @COVIDOversight working on behalf of Chairman @WhipClyburn to address the impacts of the coronavirus crisis.",Montgomery,30
418439,AL,2022,2,"🙌🏼 “Coronavirus vaccines for children younger than 5 could be available … perhaps by the end of February” 🙌🏼 

https://t.co/k0GQPSyLwa",Florence,8
426800,AL,2022,2,"Is it fair to say #Putin cured #Covid19?

11 MAR 20 - 24 FEB 22

Semper Fi",Huntsville,8
420112,AL,2022,2,"The United States has now surpassed 900,000 deaths from Covid. This is double the number of deaths of Americans during World War Two.#COVID19",Mobile,7
431920,AL,2022,3,"Today is second anniversary of drive-through confession at @stbarnabasbhm. I started this ministry two years ago on the Solemnity of St. Joseph, March 19, 2020 in responding to #COVID19 #pandemic hit #Alabama. Since then, this ministry is the landmark in Birmingham, Alabama ✝️🚙 https://t.co/M6twDlgnmJ",Birmingham,27
433336,AL,2022,3,"@calirunnerdoc My son has COVID-19 related blood clots, chronic kidney, and significant liver inflammation for the last 2 years. He is also on an experimental drug from  experimental concussion medical testing programs that may also help with long-term COVID-19 brain fog.",Alexandria,18
431940,AL,2022,3,"@TaNaishaJ @ahandvanish My oldest son in his 30's is struggling with a number of neurological issues that he both developed and some existing potential ones made worse. 
My tinnitus issue has significantly worsened since my bout with COVID-19 last year.",Alexandria,12
428656,AL,2022,3,@hana___anah Covid-19 vaccines have micro chips in it. https://t.co/IzisJON0zW,Huntsville,6
429079,AL,2022,3,"@LisaMarieBoothe @Newsweek So, 6 million people worldwide and 900k Americans died from COVID-19 and you continue to spread misinformation! There must be a special place in hell for people like you! Also why do we no longer have other disease like measles, mumps. Rubella? https://t.co/HgSJTlPcFj",Huntsville,4
434540,AL,2022,4,Congrats to Nurse Administrator Jennifer Ventress on your retirement.  Jennifer brought decades of nursing experience when she joined our staff  &amp; we want to express our appreciation for her years of service to our schools &amp; the leadership displayed during the Covid-19 pandemic. https://t.co/QABo9YjoZq,Montgomery,28
440582,AL,2022,4,Grifters gonna grift https://t.co/K6OxK4EXr6,Talladega,3
434933,AL,2022,4,"During the week of March 28 – April 1, ACS reported 1 confirmed case of COVID-19 to the ADPH. Seven students received notice of possible exposure at school. https://t.co/k42t7inm5p",Auburn,2
439499,AL,2022,4,"During the week of April 18– April 22, ACS reported 3 confirmed cases of COVID-19 to the ADPH. Zero students received notice of possible exposure at school. https://t.co/ktw8uoqu84",Auburn,2
440436,AL,2022,4,"BREAKING: Alabama Rowing will not compete in the Longhorn Invitational this weekend, due to COVID-19 protocols in the program. 

@CWsports",Tuscaloosa,2
442397,AL,2022,5,"Some of the things Jurgen Klopp has blamed for Liverpool's results in recent times. I kid you not, this is only about 45%:

1. Broadcasters
2. Man City's spendings
3. COVID-19 (negative results)
4. The wind

For a coach of his pedigree, he whines a lot when results don't gel. https://t.co/YAOqUNJQsE",Auburn,10
446559,AL,2022,5,Congrats @ryanblagrone @Nsinghey @ANocera26 Zdenek Novak @AWBeckMD @LoupesLoveMD on reporting social media impact and virtual opportunity pivot amongst vascular surgery #GME programs during #COVID19 pandemic. https://t.co/KAJMd3w4hL https://t.co/cPaXaRZXoC,Birmingham,9
447179,AL,2022,5,I love this and I love this for @BrownUniversity. https://t.co/WnVbmnN3pH,Prattville,7
441072,AL,2022,5,"During the week of April 25 - April 29, ACS reported 7 confirmed cases of COVID-19 to the ADPH. Zero students received notice of possible exposure at school. https://t.co/ywQN7eHioL",Auburn,3
442503,AL,2022,5,"During the week of May 2 – May 6, ACS reported zero confirmed cases of COVID-19 to the ADPH. Zero students received notice of possible exposure at school. https://t.co/BWftqOF8w5",Auburn,3
476692,AL,2022,6,"@GearoidFogarty @Ct_Walsh88 @RubinReport SAFE?! Are you not paying attention? Babies and children have less than a .01% chance of getting Covid19. There's no reason to give a child this vaccine. NO REASON. They have NO IDEA long term effects. The children that take it, like the adults are the test subjects.",Center Point,4
449354,AL,2022,6,US will end Covid-19 testing requirement for air travelers entering the country https://t.co/UtSLXrX7a4,Hoover,3
478236,AL,2022,6,Lest we forget. https://t.co/DbzgTlXL09,Mobile,2
447788,AL,2022,6,"Omicrons subvariant, B.A. 2.12.1, is now the dominant strain in the country, making up nearly 60% of all COVID-19 cases. This is driving up not only positive cases but hospitalizations.

READ MORE: https://t.co/1Hm2kUgWfN https://t.co/xdvrVjTiEJ",Dothan,1
475501,AL,2022,6,"@BpRobertReed @rfkram @USCCB I like this idea of an outdoor Mass because COVID-19 cases are starting to pick up. Praying for all of you for a holy retreat, time of rest, and fellowship. 🙏",Birmingham,1
480832,AL,2022,7,"Friends, please pray for this couple and their family. I encourage you to talk to your family physician and make good plan for you and your family on how to deal with COVID-19. For those who can, maybe receive COVID-19 vaccination, wear mask, social distancing. Let’s save lives. https://t.co/yngxJ9kKvw",Birmingham,7
478992,AL,2022,7,The answer to the question of whether Democrats could pivot to SCOTUS-related issues to stave off a wipeout in November would appear to be no. https://t.co/pZEEIhwfmy,Athens,4
480581,AL,2022,7,"Please wash your hands, mask up, and if you aren’t vaccinated, consider getting vaccinated, if you’re vaccinated, consider getting boosted, and if you’re boosted, keep washing your hands &amp; making https://t.co/J3cY9ojeT8",Huntsville,3
482713,AL,2022,7,The White House has shielded this president from the media from Day 1. Why would anyone expect that to change now? https://t.co/00HMdxvZbU,Trussville,3
481192,AL,2022,7,"#UnionStrong—the miners at the #WarriorMetCoal facility have been on strike for 470 days for wage increases &amp; better conditions since taking wage decreases in 2020–to mitigate company losses &amp; keep as many people on the job as possible—due to COVID-19

https://t.co/PgpTlq9F6t https://t.co/JeApUEfuUz",Huntsville,2
486849,AL,2022,8,"To be clear, as a young relatively healthy person currently in the ICU with COVID, I despise this. The CDC’s guidelines should be based on science and not politics or societal desires. Do better. You are killing people. 💔 https://t.co/1nRPWbQ9Hc",Birmingham,2224
486888,AL,2022,8,Given this change by the l @cdc it makes the barring of @DjokerNole from the @usopen even less defensible. https://t.co/TZ7ukqBG12,Mobile,46
486763,AL,2022,8,Year late. https://t.co/TZ7ukqBG12,Mobile,42
490488,AL,2022,8,Tested positive for loving my girlfriend heyoooooo https://t.co/AFkogceH5U https://t.co/KF3hpT80c5,Jacksonville,27
485937,AL,2022,8,@theblaze Soon-to-be former White House coronavirus chief.,Homewood,14
491178,AL,2022,9,I’ve shared both of the studies mentioned in this piece with the Deans of Medicine and of Public Health at my institution.  Great work @Alli_Skinner! https://t.co/BfbVysFBXz,Mountain Brook,3
495768,AL,2022,9,@MelissalM I have bought a 1/2 cow up until the Covid-19 and the freezer went out. You did a good thing and hope you got a good deal. https://t.co/oVtd9SfHX1,Satsuma,1
491605,AL,2022,9,🤦🏻 https://t.co/vuUIv4X91h,Northport,0
491835,AL,2022,9,@Doc58856939 @JillianNY Jeffrey Dunston Zients is an American business executive and government official who served as Counselor to the President and the White House Coronavirus Response Coordinator from January 2021 to April 2022. He was the director of the National Economic Council 2014 to Jan 2017,Montgomery,0
491898,AL,2022,9,"Hood Indian News Break🏁: China approved a COVID-19 vaccine mist that can be inhaled: the first needle-free booster option
https://t.co/dtCeAm0ois",Huntsville,0
496772,AL,2022,10,@_ashawndabney I have vaccinated 2 times and booster 2 times. I am a Catholic priest. I have been minister to about 30 COVID-19 patients in the last two and half years. I have been exposed to COVID-19 tested positive people many times. I have been testing for COVID-19 over 30 times-all negative,Birmingham,33
499773,AL,2022,10,Alabama’s @GovernorKayIvey it following the same path. https://t.co/VnzOvxPBls,Vestavia Hills,3
496265,AL,2022,10,"Totally unrelated to previous Tweet. &lt;Wink&gt;

Dr. #PeterDaszak, the man that in 2016 outlined how a manmade Coronavirus could be engineered in the lab was just awarded an NIH Grant to to study Bat Coronavirus.

Somewhere Fauci is laughing.

Semper Fi
https://t.co/HriWYQg6y8",Huntsville,2
496764,AL,2022,10,Oh shut up already. https://t.co/pVsxiDn4gs,Huntsville,2
497205,AL,2022,10,I got my COVID-19 booster and a flu shot today. #OneStopShopping may not have been the best idea after all... #INeedANap,Pelham,2
503855,AL,2022,11,I’m a Masketeer! https://t.co/WAZf5Ropoj,Fairhope,11
503395,AL,2022,11,"Very happy to have Dr. Philip Robinson @philipcrobinson from @UQ_News in a special seminar on #COVID19 today. Welcome Dr. Robinson!

@uabmedicine @UABNews https://t.co/dlDTuR2mPZ",Birmingham,8
501619,AL,2022,11,"Están locos, es una medida tan despiadada y como absurda, pero bueno es China y no se puede esperar nada bueno de esa dictadura. https://t.co/yc5gPiBeT9",Level Plains,7
503521,AL,2022,11,@Fido_Dido99 @Vickerz8991 @CalltoActivism Trump didn’t cause Covid-19 ⚠️ Chyna invented it and Fauci and Coumo mismanaged it. Trump saved lives⚠️ https://t.co/AqaMkhuG8L,Mobile,3
501567,AL,2022,11,Send this pig crying wee wee wee all the way back home for good! @joncoopertweets https://t.co/Fg4X6jwAoX,Montgomery,0
41596,AR,2021,1,#UniteLR—Tonight #LittleRock will light up our bridges along with the nation for @BidenInaugural's #COVIDMemorial. We honor and remember all those lost to #COVID19. https://t.co/bunBZqED8L,Little Rock,403
